temperature,wind,precipitation,user_counts
25.3,4.125,4.046938775510205,7821
24.933333333333334,3.1,7.017021276595745,7725
26.633333333333336,3.825,10.05494505494505,10742
27.46666666666667,3.725,0.0162790697674418,10557
28.5,3.325,0.0,8902
27.899999999999995,3.2,0.5710843373493976,6871
24.933333333333334,2.4,3.8960396039604,8070
25.933333333333334,1.9,0.729787234042553,8765
27.100000000000005,3.2250000000000005,0.7387096774193546,8113
25.633333333333336,2.625,5.162745098039216,8870
22.36666666666667,3.725,31.1,5725
24.100000000000005,1.9,7.363917525773196,9278
26.566666666666663,2.5,3.2139784946236576,8390
28.3,1.875,0.012087912087912,8033
30.23333333333333,2.45,0.0032608695652173,8402
29.73333333333333,1.65,0.0,8633
29.9,2.0,0.3133333333333333,7825
30.33333333333333,2.825,0.7532608695652173,7978
28.73333333333333,3.375,2.1310344827586216,8623
27.766666666666666,1.85,3.036363636363637,8464
26.53333333333333,2.4,3.059574468085107,8678
26.7,2.9000000000000004,7.60408163265306,9234
25.9,3.6,0.0244680851063829,9760
22.433333333333334,3.825,0.0,10105
23.1,2.2,0.0,10262
23.666666666666668,2.975,1.0927710843373493,8383
24.3,2.55,9.343956043956045,8138
23.433333333333334,2.95,2.409782608695653,9243
23.03333333333333,1.65,0.0036585365853658,9878
23.066666666666663,2.15,0.1354430379746835,8702
23.166666666666668,2.325,9.17788461538461,7755
24.766666666666666,2.4000000000000004,4.537894736842105,9814
23.166666666666668,1.725,0.5162790697674419,8450
22.7,3.825,2.322471910112361,10397
21.5,2.2,0.0036144578313253,10053
21.4,2.6,1.604444444444444,8382
23.46666666666667,3.6,1.8703296703296712,9719
25.8,3.5,3.0000000000000013,8868
27.600000000000005,3.625,2.907526881720432,9461
26.6,1.9,5.098850574712644,10047
24.9,2.025,0.2420454545454545,9485
26.23333333333333,1.525,0.0188235294117647,9481
26.166666666666668,2.8999999999999995,2.788421052631579,8303
21.46666666666667,5.0,8.61111111111111,10391
19.966666666666665,2.1750000000000003,0.3361702127659575,10629
20.13333333333333,1.2,0.0,10763
20.6,2.925,0.0,11042
21.366666666666664,2.225,2.495833333333334,5753
20.366666666666664,1.9,1.5237113402061848,8968
23.83333333333333,1.525,0.0308510638297872,9579
25.6,2.575,0.0968085106382978,9140
26.100000000000005,2.575,2.2375,9543
23.766666666666666,2.325,0.476595744680851,7625
21.5,2.8,2.424489795918368,10844
21.9,2.075,0.0056179775280898,9481
23.2,2.85,0.0033333333333333,9269
26.899999999999995,2.725,0.0561224489795918,9506
25.433333333333334,1.8,0.5804123711340204,7636
25.03333333333333,3.3,4.450476190476194,9343
25.166666666666668,3.2,0.0419354838709677,9661
26.23333333333333,3.35,0.0034883720930232,9403
26.633333333333336,2.275,0.1637362637362637,9216
27.0,2.075,3.933980582524275,8025
26.53333333333333,4.075,0.1872340425531915,8810
22.53333333333333,2.425,0.0,9734
23.03333333333333,3.375,0.0,9918
20.466666666666665,2.65,0.0,10141
19.83333333333333,2.15,0.0,10118
24.3,2.975,0.0955555555555555,9400
22.2,3.0,0.0,9056
25.96666666666667,3.1500000000000004,0.0,9430
28.46666666666667,2.7250000000000005,0.0,9175
26.4,2.75,1.913684210526316,6981
22.5,4.275,14.288990825688067,9931
17.166666666666668,3.325,0.0474226804123711,11131
16.53333333333333,2.225,0.0,9748
19.36666666666667,3.0500000000000003,0.1521739130434782,8268
16.2,3.425,0.8565656565656559,9836
14.5,1.475,0.011578947368421,9952
17.333333333333332,1.875,0.0,10360
19.466666666666665,2.625,0.3021276595744681,10545
20.1,3.625,2.2483870967741937,6840
18.7,3.4250000000000003,21.35714285714285,9339
15.666666666666666,3.0500000000000003,0.1765306122448979,8981
14.766666666666666,1.9,0.0030927835051546,9489
16.03333333333333,1.2,0.0082474226804123,9524
17.533333333333335,1.65,0.0185567010309278,9788
17.26666666666667,1.4500000000000002,0.0154639175257731,9858
17.400000000000002,1.85,0.0,10057
16.433333333333334,1.525,0.0,9251
16.9,1.2000000000000002,0.0032967032967032,9032
19.766666666666666,1.6,0.01,10255
21.96666666666667,2.2,0.0,10249
21.9,1.225,0.003030303030303,10059
23.2,0.9666666666666668,0.0404255319148936,10158
24.366666666666664,1.3333333333333333,0.125,10456
24.5,3.3000000000000003,0.0,9650
21.33333333333333,4.033333333333334,3.106185567010309,5797
14.866666666666667,2.733333333333333,24.536283185840706,9829
14.5,4.733333333333333,0.3989361702127659,6360
13.266666666666666,5.1000000000000005,20.696296296296307,2491
15.3,4.433333333333333,43.435238095238105,1775
17.466666666666665,4.166666666666667,54.25794392523364,5191
16.46666666666667,4.266666666666667,8.227358490566036,5938
16.233333333333334,2.033333333333333,0.8838383838383831,8818
15.633333333333333,1.2666666666666666,0.02,9272
17.8,1.8666666666666665,0.1385416666666667,9629
19.03333333333333,2.766666666666667,0.2393617021276596,9468
16.400000000000002,2.766666666666667,1.2882352941176465,10256
12.833333333333334,2.5,0.0824175824175824,9309
13.366666666666667,3.4,0.3316326530612246,8493
11.466666666666669,2.625,0.0031578947368421,8956
13.366666666666667,2.375,0.0097826086956521,8990
11.033333333333331,3.0,1.6287037037037042,7884
7.966666666666668,4.2,0.29375,7823
6.9,3.7,0.0031249999999999,7866
6.533333333333334,3.45,0.0,7906
10.566666666666666,2.125,0.0032608695652173,7917
9.166666666666666,1.05,0.0,8515
10.233333333333333,1.2,0.0057471264367816,8949
12.5,1.425,0.89313725490196,8055
15.5,3.15,0.6868131868131866,8335
19.866666666666664,3.825,1.3394230769230768,8046
15.366666666666667,2.7,2.938461538461542,9373
10.933333333333332,4.375,0.3052631578947369,7652
5.3,2.5,0.0066666666666666,6854
7.233333333333333,1.275,0.0,8152
13.666666666666666,3.0,0.0,8779
13.533333333333331,4.699999999999999,0.1881720430107527,7974
7.533333333333334,3.575,0.8309999999999995,7508
5.266666666666667,3.0500000000000003,0.0111111111111111,7541
10.1,4.85,0.0033333333333333,7177
8.5,3.225,0.0,7188
7.599999999999999,4.925,0.0,6112
1.8333333333333333,3.75,0.0030927835051546,6466
3.6,1.55,0.0,7273
5.599999999999999,1.175,0.0955555555555555,7671
9.133333333333336,1.025,6.82761904761905,6804
12.766666666666666,2.8,0.6723404255319146,6945
16.4,4.925,4.837254901960791,8253
8.966666666666667,5.625,0.0,7445
4.0,2.85,0.0,7340
3.766666666666667,0.975,0.0063157894736842,7521
10.633333333333333,1.95,0.0642105263157894,8146
9.7,6.425000000000001,0.2443298969072166,6134
-0.7333333333333334,6.525,0.0,3193
-2.566666666666667,3.05,0.0,5260
1.7000000000000002,2.825,4.432631578947369,1873
4.3,6.0,51.19816513761468,2240
0.1999999999999999,3.325,3.249484536082475,1574
0.7999999999999999,2.725,0.0,2918
-0.2999999999999999,1.3,0.0,3003
1.3666666666666665,0.825,0.0,3670
5.866666666666667,0.875,0.0032967032967032,6314
7.266666666666667,0.7,0.0,7448
6.866666666666667,1.05,0.0054347826086956,7551
13.533333333333331,3.25,0.0067415730337078,8142
13.266666666666666,4.5,4.582653061224491,2944
4.333333333333333,4.625,22.17428571428572,4878
-0.7999999999999999,3.175,1.8966292134831464,1357
0.3999999999999999,1.6,27.82718446601942,3446
1.0333333333333334,2.35,4.22934782608696,2696
-0.4000000000000001,1.5499999999999998,5.895833333333333,5470
-2.1333333333333333,3.325,0.0055555555555555,5084
-1.0,1.975,0.0,5624
1.4666666666666666,2.75,1.6494623655913982,2794
3.6666666666666665,4.075,11.512121212121212,4301
1.4666666666666668,2.675,0.008695652173913,5612
1.6666666666666667,1.925,0.0595744680851063,5350
1.8333333333333333,2.725,0.4457446808510638,5772
3.1666666666666665,2.275,0.0034090909090909,6653
10.033333333333331,3.375,0.0,6511
15.166666666666666,4.949999999999999,0.0057471264367816,6430
18.83333333333333,4.925000000000001,1.6928571428571426,2830
15.2,4.15,17.818181818181817,2002
3.2,5.325000000000001,8.877528089887637,2345
-3.433333333333333,2.425,0.0176470588235294,1001
-0.6333333333333333,1.7999999999999998,0.0,2446
1.6333333333333335,1.675,0.0118421052631578,3584
4.333333333333333,2.45,0.0038461538461538,4421
7.400000000000001,2.875,8.655952380952384,1441
5.633333333333333,3.375,20.51976744186047,4356
2.033333333333333,3.75,0.0073170731707317,4126
1.1666666666666667,2.0,0.0,3011
1.6,2.675,1.7258426966292135,3316
-4.633333333333334,6.125,8.931313131313132,1608
-6.933333333333333,2.35,0.0116279069767441,2242
-0.6666666666666666,1.6,0.6987654320987653,2060
3.8333333333333335,6.425,6.160674157303373,3507
-11.166666666666666,4.875,0.5454545454545454,2282
-8.466666666666667,1.775,0.0060975609756097,3855
-1.2666666666666666,1.5750000000000002,0.0036144578313253,4948
0.3,1.1749999999999998,4.425842696629217,1843
4.8,2.575,17.01011235955056,1955
8.433333333333334,3.675,13.027368421052644,5413
4.166666666666667,2.7,0.0430232558139534,6861
9.266666666666666,2.375,2.0896907216494864,5059
4.6000000000000005,2.5250000000000004,4.982828282828287,6459
2.566666666666667,2.625,1.2505263157894737,6016
1.5666666666666669,2.05,0.0344827586206896,6138
0.0999999999999999,5.275,0.110989010989011,3299
-0.9666666666666668,3.05,0.0,4099
6.0,3.5250000000000004,0.0,5316
0.5,5.375,1.2114942528735633,1747
-10.733333333333334,5.699999999999999,7.8561224489795904,1426
-9.633333333333333,3.7,0.0,2426
-9.8,4.15,0.0,2623
-4.966666666666666,5.625,0.0,2259
-3.233333333333333,2.85,0.0068181818181818,2554
0.8333333333333334,5.799999999999999,0.0036144578313253,4484
-8.266666666666666,4.05,0.0117647058823529,3129
-9.1,3.4250000000000003,1.0554347826086947,3160
-7.0,2.175,0.0,4178
-0.6333333333333333,1.375,0.0,5424
2.066666666666667,1.7,0.0,5342
5.9,1.425,0.0,5423
4.866666666666666,4.625,22.48152173913042,2462
-0.0666666666666667,2.25,13.108888888888888,5177
0.6333333333333333,4.1,9.864444444444445,3746
0.1666666666666666,4.1000000000000005,2.596551724137932,5176
0.2000000000000001,1.825,0.5802197802197802,5394
-0.9333333333333332,1.55,0.009090909090909,4037
-1.8333333333333333,1.725,0.0978260869565217,3120
-1.8666666666666665,4.325,0.589473684210526,4431
-4.2,2.925,0.0,4747
-5.466666666666666,3.575,0.3190476190476191,3945
-1.2666666666666666,6.625,29.016666666666666,52
3.4,3.0500000000000003,17.342528735632182,1911
2.066666666666667,5.449999999999999,0.8441860465116273,1748
-1.3333333333333333,3.15,1.2930232558139527,2838
-2.1,3.0,0.0060975609756097,3311
2.0333333333333337,2.875,1.958426966292136,5086
5.366666666666667,3.1,0.7425287356321837,5622
6.766666666666666,1.875,2.5448275862068983,6577
8.466666666666667,1.875,0.6124999999999999,5783
6.4,2.9,3.120652173913045,7817
9.933333333333332,3.325,0.0132530120481927,6065
5.433333333333333,5.125,0.1493975903614458,5396
-0.4666666666666666,1.9,0.3987951807228916,4561
-0.8333333333333334,3.35,2.382142857142859,3921
-2.4,5.875,1.1211764705882348,4882
-6.533333333333334,2.925,0.0,4093
-2.7,1.975,0.0,4560
4.033333333333334,2.05,0.9416666666666668,3493
-2.8666666666666667,5.1,17.640963855421674,418
-8.700000000000001,1.65,6.115294117647062,2244
-2.6,2.525,0.0,4512
-1.1666666666666667,4.675,0.0,4832
0.9666666666666665,4.3,0.0,5064
6.1000000000000005,2.3000000000000003,0.0,8416
8.166666666666666,3.95,0.0,5916
7.1000000000000005,3.125,0.0,6785
11.800000000000002,1.35,0.0,8360
11.366666666666667,5.25,0.748780487804878,6229
-0.6333333333333333,8.266666666666667,3.503333333333335,3984
2.6,5.025,0.3216867469879518,6949
12.833333333333334,4.375,0.0,10344
6.533333333333332,3.975,0.6121951219512195,4813
-2.4666666666666663,4.2,15.098901098901091,1279
0.9333333333333336,3.75,0.4626506024096387,4658
3.5,2.025,0.7758620689655172,3754
8.166666666666666,4.525,5.132954545454549,7514
7.766666666666667,2.225,0.1662650602409638,7677
10.033333333333331,3.225,0.4011904761904762,10847
7.766666666666666,4.8,0.0,5313
0.2666666666666666,3.6,0.0,5341
-0.3999999999999999,2.625,0.914942528735632,3092
-0.3666666666666667,6.550000000000001,5.845360824742271,4933
0.7666666666666667,3.575,0.0,6449
10.6,5.35,0.3087912087912088,6670
13.3,2.625,5.782978723404256,2262
7.533333333333334,6.75,31.54787234042554,896
9.533333333333331,5.8,24.16666666666666,8158
11.0,2.675,0.0064516129032258,9371
11.2,1.425,0.0,8886
13.699999999999998,2.1,0.3556701030927836,9107
11.766666666666666,3.8,0.3354166666666667,8877
11.0,5.1,0.8042553191489358,10754
8.433333333333334,2.225,0.0033333333333333,9817
7.6,2.7,1.8085106382978724,2801
12.833333333333334,4.05,10.789108910891096,8849
11.7,3.35,0.0221052631578947,9872
12.9,4.1,0.0,11241
19.266666666666666,4.05,0.0344086021505376,11432
17.599999999999998,2.6,0.3903225806451612,15564
19.46666666666667,4.4,0.0,14419
21.433333333333334,6.199999999999999,0.0161290322580645,10574
16.666666666666668,6.374999999999999,8.516842105263159,1816
3.866666666666666,5.05,34.679797979797975,7771
6.366666666666666,3.675,0.0296703296703296,8624
6.633333333333333,1.625,0.0,9341
11.733333333333334,2.175,0.0,11926
12.633333333333333,3.675,0.0,9513
11.266666666666666,1.6,0.0,9670
15.133333333333333,2.95,0.6399999999999999,9108
12.966666666666669,7.175,1.9858585858585875,8925
10.7,3.225,0.0065934065934065,9804
12.433333333333332,3.55,1.5655555555555554,7574
15.333333333333334,4.7,9.362745098039216,11510
14.800000000000002,3.275,0.511340206185567,11041
12.533333333333331,3.05,1.6384615384615382,6415
9.4,4.9,8.948598130841122,3115
11.366666666666667,3.95,47.346226415094335,1793
18.433333333333334,2.9,70.07222222222222,9578
16.7,3.1,0.4357142857142856,10333
16.9,1.95,0.0369565217391304,11182
17.166666666666668,4.425000000000001,0.0666666666666666,10512
13.833333333333334,3.55,0.1977777777777777,8087
14.833333333333334,1.5750000000000002,4.293396226415095,10403
14.466666666666669,2.75,0.8195652173913043,8562
18.566666666666663,1.75,3.654901960784317,10403
19.5,2.425,0.0968421052631578,10409
20.9,3.05,0.848314606741573,8231
20.666666666666668,2.275,3.693069306930696,10969
21.866666666666664,2.35,0.9438202247191012,9434
24.166666666666668,2.725,2.5872549019607862,9930
17.333333333333332,3.1,1.4782178217821775,9721
20.8,4.75,1.7633663366336645,9400
18.633333333333336,4.75,52.93944954128441,8033
15.233333333333333,2.75,9.947422680412371,11203
14.766666666666666,3.2,0.0067415730337078,10207
15.133333333333333,2.225,0.0054347826086956,10433
17.400000000000002,1.7000000000000002,0.0,10847
19.9,1.65,0.594845360824742,8503
22.3,3.3,10.922522522522517,10326
21.066666666666663,5.3,1.844210526315789,10399
18.23333333333333,3.35,0.0034090909090909,10525
20.766666666666666,1.95,0.0177777777777777,12085
22.3,2.125,0.0,10689
24.5,2.825,2.2241758241758243,8221
23.2,3.5250000000000004,18.91171171171171,9922
15.233333333333334,3.1,5.922999999999998,5307
16.666666666666668,2.175,8.299019607843134,10805
20.333333333333336,3.45,0.049438202247191,12074
18.766666666666666,2.5,0.0032608695652173,10932
19.866666666666667,3.3000000000000003,0.0032608695652173,10355
23.399999999999995,2.3000000000000003,0.7031578947368419,10367
25.166666666666668,2.1750000000000003,2.978431372549021,10166
21.700000000000003,3.95,10.349532710280371,10737
20.666666666666664,2.65,0.2,11809
21.566666666666663,1.275,0.0,11840
22.666666666666668,3.375,0.7034883720930233,10588
23.83333333333333,2.525,8.808823529411761,10496
25.1,1.7999999999999998,1.7211111111111117,9548
24.700000000000003,3.825,8.3078431372549,8612
22.23333333333333,3.475,15.891666666666662,9210
23.46666666666667,2.525,10.653125,9457
21.366666666666664,4.6,6.154347826086957,11894
20.566666666666663,1.75,0.0197802197802197,11036
24.2,1.475,0.1271739130434782,10432
27.666666666666668,2.675,0.7742574257425742,10506
29.53333333333333,3.2,0.1526315789473684,9991
26.366666666666664,2.6500000000000004,7.094897959183674,10424
23.366666666666664,2.2750000000000004,5.83936170212766,11634
21.53333333333333,2.1,1.104444444444444,9806
22.2,2.125,1.0107526881720423,10828
22.83333333333333,3.375,0.0035714285714285,10838
23.8,4.05,0.0,11169
26.166666666666668,3.5,1.3397727272727271,10195
26.23333333333333,3.275,9.981632653061224,10965
25.2,3.325,0.0104651162790697,10639
23.899999999999995,2.4000000000000004,0.0883720930232558,10850
24.133333333333336,2.425,0.0,10778
25.166666666666668,3.45,0.0,10471
27.3,4.125,0.0,10502
29.03333333333333,3.1,0.4944444444444444,9565
25.899999999999995,2.15,4.995098039215689,8598
23.53333333333333,5.925,10.592473118279573,11897
21.73333333333333,2.625,0.0584269662921348,12826
22.9,3.35,0.0,10926
27.066666666666663,4.2,0.0,10053
28.600000000000005,4.2,1.2511363636363635,8543
24.3,2.225,9.090196078431372,8799
24.36666666666667,1.975,4.612244897959184,8689
23.96666666666667,2.0,7.308080808080806,11229
25.766666666666666,3.5,0.1930232558139535,11512
27.23333333333333,4.025,1.2164705882352942,9341
26.433333333333334,1.975,9.692631578947369,8539
25.366666666666664,1.85,7.758252427184464,7852
23.33333333333333,2.95,26.366666666666667,11308
22.3,2.5,0.0184782608695652,11610
22.46666666666667,1.5750000000000002,0.0,11657
23.633333333333336,2.0,0.0089887640449438,11764
23.73333333333333,2.225,0.1217391304347826,10805
24.1,2.1,0.0181818181818181,11029
25.1,2.7750000000000004,0.0,11192
27.3,3.0000000000000004,0.3321839080459769,10221
24.6,2.85,2.085858585858587,10690
22.200000000000003,2.75,0.233695652173913,12311
24.4,2.55,0.0795454545454545,11983
25.566666666666663,3.35,1.52020202020202,10005
25.566666666666663,5.175,0.7285714285714281,10688
20.76666666666667,3.775,0.0181818181818181,11358
19.7,2.175,0.0,11359
22.8,2.45,0.0,10982
24.13333333333333,2.575,0.1673913043478261,9851
22.166666666666668,2.6500000000000004,3.992079207920794,10837
23.6,2.3,4.398947368421055,9824
23.76666666666667,1.725,7.579381443298969,10887
25.03333333333333,1.375,0.6431818181818182,10716
24.03333333333333,2.075,1.588775510204082,10951
24.2,2.475,0.1,11063
22.8,1.775,0.0034883720930232,11274
23.366666666666664,1.7500000000000002,0.0,10356
24.366666666666664,1.775,0.2081395348837209,10679
23.399999999999995,2.825,0.2259259259259259,9612
22.3,3.0250000000000004,14.714583333333328,5970
24.399999999999995,4.425,70.51340206185566,10882
21.8,3.025,0.0074074074074074,11006
20.83333333333333,2.325,0.0,11942
21.766666666666666,1.725,0.0036585365853658,12251
23.96666666666667,2.425,0.0095238095238095,10588
24.166666666666668,1.9,0.0730337078651685,10714
24.433333333333337,2.875,0.0564705882352941,10530
24.266666666666666,2.25,0.5816091954022988,9150
23.566666666666663,1.2999999999999998,4.607216494845365,9735
24.1,2.175,3.159139784946238,10244
22.2,2.925,3.144827586206898,6431
21.96666666666667,2.3,9.515384615384615,10792
21.866666666666664,1.875,0.0066666666666666,10744
23.0,1.4,0.0085106382978723,10874
24.3,1.525,0.0032967032967032,11138
25.73333333333333,3.75,0.0,11061
21.266666666666666,2.375,0.0,11612
22.73333333333333,3.05,0.0,10214
26.9,3.3500000000000005,0.9954022988505746,8940
26.066666666666663,1.6249999999999998,12.030392156862742,8303
27.53333333333333,2.225,3.1073684210526324,8623
25.5,1.125,8.557281553398058,10412
25.0,2.35,0.0303370786516853,10830
26.7,2.4250000000000003,0.0035294117647058,11006
27.83333333333333,2.85,1.155056179775281,9315
23.03333333333333,3.6,14.24949494949495,11229
21.2,3.875,0.0241379310344827,10377
21.33333333333333,3.925,0.1945054945054945,10978
22.53333333333333,2.9000000000000004,0.0191011235955056,11233
24.73333333333333,3.575,0.0,10997
22.200000000000003,3.575,1.966666666666668,12179
18.9,2.6250000000000004,0.5505617977528089,8207
16.2,2.1,3.1787878787878823,11911
16.866666666666664,1.775,0.0123595505617977,11348
20.1,2.925,0.1516129032258064,12134
17.766666666666666,1.4499999999999995,0.0032967032967032,11633
18.6,1.475,0.1373626373626373,11507
18.2,3.325,0.1921348314606741,11855
20.8,2.25,0.0261904761904761,12677
20.96666666666667,2.375,0.0172413793103448,10737
20.8,5.15,0.2909090909090909,11002
15.5,2.1,0.0,11592
15.766666666666667,4.2,0.09438202247191,9309
17.333333333333332,4.875,20.701,6645
18.933333333333334,2.275,5.350549450549456,12131
19.3,1.375,0.010126582278481,12626
19.433333333333334,1.025,0.013953488372093,10904
19.2,1.0666666666666669,0.0134831460674157,10627
19.9,1.875,1.056382978723404,11608
19.633333333333336,1.9,2.647058823529413,10550
18.7,1.525,0.1760869565217392,11696
18.366666666666667,3.95,0.35,10903
18.73333333333333,4.6,5.393333333333336,10642
10.366666666666667,2.15,0.0955555555555555,9647
13.666666666666666,4.175000000000001,0.0033707865168539,10655
17.966666666666665,3.95,0.8812499999999996,9464
18.7,3.35,9.164814814814816,11261
16.3,2.275,0.0155555555555555,11230
15.933333333333335,2.225,0.1274725274725275,8144
12.866666666666667,3.025,9.552040816326532,5697
12.966666666666669,2.225,2.986046511627907,9419
15.800000000000002,1.325,0.4909090909090908,6611
20.933333333333334,5.0,2.757731958762888,10900
21.933333333333334,3.825,4.7210526315789485,6100
16.3,1.925,25.35784313725491,10076
16.7,2.825,0.7760869565217388,11940
16.26666666666667,4.45,0.0070588235294117,10848
12.066666666666668,4.925,0.0035294117647058,8121
10.766666666666666,2.5000000000000004,0.0181818181818181,9426
14.733333333333334,2.05,1.2781609195402293,7467
12.300000000000002,5.8,18.122826086956508,4386
13.633333333333336,6.125,9.38947368421053,9754
15.566666666666665,4.35,0.0142857142857142,10453
14.266666666666666,2.7,0.1135802469135802,11182
16.166666666666668,4.375,0.0,10253
12.6,1.8,0.0,10538
16.833333333333332,3.0,0.0,11582
17.3,2.05,0.1953488372093023,9396
10.5,2.55,1.119999999999999,10045
9.433333333333332,2.075,0.0072289156626506,9575
9.633333333333336,6.65,0.1282352941176471,6064
7.933333333333334,7.85,0.5267441860465117,5643
9.2,3.2,0.0069767441860465,8563
11.466666666666669,1.975,0.0,9809
15.133333333333333,1.5,0.16625,9118
13.300000000000002,2.3,10.708695652173914,7306
10.833333333333334,5.8,5.048913043478263,8690
5.333333333333333,2.45,0.02375,7551
8.966666666666667,1.1,0.0,7826
8.5,1.4500000000000002,0.0214285714285714,9294
10.966666666666669,1.45,0.00375,10772
15.066666666666668,3.675,0.0288888888888888,9539
6.133333333333334,3.5000000000000004,0.1694117647058823,7124
2.833333333333333,5.050000000000001,1.2031914893617015,7018
1.7000000000000002,2.5,0.0037974683544303,5938
3.1,1.875,0.2871794871794871,4737
6.233333333333334,3.325,7.536559139784943,4083
0.5000000000000001,6.6,13.031578947368423,5528
-3.1666666666666665,3.625,0.0,5982
4.2,4.375,0.0285714285714285,7234
0.9666666666666668,4.175000000000001,0.0,6345
0.0999999999999999,2.8,0.1182926829268292,5561
7.1000000000000005,2.325,0.3463414634146342,5560
16.433333333333334,5.449999999999999,9.832323232323231,9142
14.033333333333331,2.1750000000000003,0.0134146341463414,8127
5.266666666666667,3.55,12.07666666666667,1424
3.5666666666666664,2.6,18.18181818181817,1843
1.9666666666666668,3.575,0.0743589743589743,2609
1.7333333333333334,2.7749999999999995,0.0111111111111111,3651
8.566666666666666,3.3,0.0038461538461538,4966
14.466666666666669,3.9,0.37625,6314
4.333333333333333,3.125,8.803260869565218,2653
5.366666666666667,3.4250000000000003,10.696629213483146,6853
4.999999999999999,1.65,0.1097560975609756,7332
4.7,1.4,0.3779069767441862,5986
6.633333333333334,3.0250000000000004,2.6080459770114954,2677
5.599999999999999,5.875,13.487912087912086,5253
1.4666666666666668,4.4,0.0654320987654321,6026
2.4333333333333336,5.25,8.10574712643678,3290
6.433333333333333,7.175,4.90963855421687,6697
2.966666666666667,5.25,0.3182926829268293,6320
4.266666666666667,4.75,0.130952380952381,6760
